stdgCd,lclgvNm,rteId,vhclNo,gthrDt,rteNo,lat,lot,oprDrct,oprSpd,evtCd,evtType,totDt
4686000000,전라남도 함평군,50,251005,2026-04-05 00:00:00,500,35.2338256800,126.6473159800,15,0,,GPS,2026-04-05 10:46:01
4686000000,전라남도 함평군,50,251006,2026-04-03 00:00:00,500,35.1631317100,126.8498687700,204,0,,GPS,2026-04-03 14:30:03
4686000000,전라남도 함평군,50,251008,2026-03-18 00:00:00,500,35.2359581000,126.6469879200,277,38,,,2026-03-18 11:04:01
4686000000,전라남도 함평군,50,251019,2026-04-06 00:00:00,500,35.2331047100,126.6471557600,203,0,,GPS,2026-04-06 16:30:02
4686000000,전라남도 함평군,50,251020,2026-04-01 00:00:00,500,35.1469268800,126.8488082900,238,35,,GPS,2026-04-01 11:32:01
4686000000,전라남도 함평군,50,251025,2026-03-29 00:00:00,500,35.2347374000,126.6480484000,22,70,,GPS,2026-03-29 16:06:01
4686000000,전라남도 함평군,50,251027,2026-03-27 00:00:00,500,35.2355079700,126.6476974500,17,33,,GPS,2026-03-27 16:11:01
4686000000,전라남도 함평군,50,251037,2026-03-18 00:00:00,500,35.2345657300,126.6474914600,7,0,,,2026-03-18 16:22:01
4686000000,전라남도 함평군,50,251038,2026-03-26 00:00:00,500,35.1607666000,126.8770828200,356,64,,,2026-03-26 13:59:02
4686000000,전라남도 함평군,50,251039,2026-03-24 00:00:00,500,35.1570282000,126.8764877300,201,31,,,2026-03-24 17:57:01
4686000000,전라남도 함평군,50,251040,2026-03-20 00:00:00,500,35.0620384200,126.5237350500,186,23,,,2026-03-20 20:00:11
4686000000,전라남도 함평군,50,251043,2026-03-25 00:00:00,500,35.2339668300,126.6473846400,204,27,,,2026-03-25 16:28:01
4686000000,전라남도 함평군,50,251045,2026-04-02 00:00:00,500,35.2346077000,126.6474151600,3,0,,GPS,2026-04-02 16:21:01
4686000000,전라남도 함평군,50,251046,2026-04-05 00:00:00,500,35.2359008800,126.6476898200,189,0,,GPS,2026-04-05 09:21:02
4686000000,전라남도 함평군,52,251005,2026-04-01 00:00:00,500,35.0623283400,126.5232162500,252,0,,GPS,2026-04-01 10:02:01
4686000000,전라남도 함평군,52,251006,2026-04-05 00:00:00,500,35.0622329700,126.5233840900,77,0,,GPS,2026-04-05 09:48:03
4686000000,전라남도 함평군,52,251008,2026-04-06 00:00:00,500,35.0622100800,126.5237426800,332,0,,GPS,2026-04-06 09:49:01
4686000000,전라남도 함평군,52,251012,2026-03-19 00:00:00,500,35.0621185300,126.5237121600,123,0,,,2026-03-19 13:30:01
4686000000,전라남도 함평군,52,251023,2026-03-28 00:00:00,500,35.0621910100,126.5234603900,243,0,,GPS,2026-03-28 13:34:00
4686000000,전라남도 함평군,52,251025,2026-03-15 00:00:00,500,0E-10,0E-10,146,36,,,2026-03-15 13:41:01
4686000000,전라남도 함평군,52,251029,2026-03-24 00:00:00,500,35.0621795700,126.5234146100,161,19,,,2026-03-24 13:35:00
4686000000,전라남도 함평군,52,251030,2026-03-26 00:00:00,500,35.1000862100,126.5938034100,14,0,,,2026-03-26 13:59:02
4686000000,전라남도 함평군,52,251036,2026-03-23 00:00:00,500,35.0647277800,126.5249023400,133,64,,,2026-03-23 09:42:02
4686000000,전라남도 함평군,52,251037,2026-04-05 00:00:00,500,35.0624389600,126.5230712900,146,0,,GPS,2026-04-05 12:40:00
4686000000,전라남도 함평군,52,251038,2026-04-01 00:00:00,500,35.0686836200,126.5301742600,158,0,,GPS,2026-04-01 12:35:02
4686000000,전라남도 함평군,52,251039,2026-03-27 00:00:00,500,35.0621986400,126.5235290500,356,0,,GPS,2026-03-27 12:50:02
4686000000,전라남도 함평군,52,251040,2026-04-04 00:00:00,500,35.0622291600,126.5234756500,241,0,,GPS,2026-04-04 13:35:01
4686000000,전라남도 함평군,52,251043,2026-03-30 00:00:00,500,35.0622139000,126.5234680200,135,0,,GPS,2026-03-30 13:35:01
4686000000,전라남도 함평군,52,251045,2026-04-03 00:00:00,500,35.0622139000,126.5234680200,53,0,,GPS,2026-04-03 13:33:03
4686000000,전라남도 함평군,52,251046,2026-04-06 00:00:00,500,35.0622062700,126.5234527600,264,0,,GPS,2026-04-06 12:40:03
4686000000,전라남도 함평군,53,251000,2026-04-06 00:00:00,500,35.1710472100,126.4039382900,9,0,,GPS,2026-04-06 09:06:01
4686000000,전라남도 함평군,53,251007,2026-04-05 00:00:00,500,35.1712265000,126.4040298500,208,0,,GPS,2026-04-05 09:07:01
4686000000,전라남도 함평군,53,251012,2026-03-15 00:00:00,500,35.1835250900,126.5980606100,82,0,,,2026-03-15 10:09:01
4686000000,전라남도 함평군,53,251019,2026-04-06 00:00:00,500,35.1713638300,126.4040374800,194,0,,GPS,2026-04-06 12:23:01
4686000000,전라남도 함평군,53,251023,2026-03-24 00:00:00,500,35.1714210500,126.4040451000,194,41,,,2026-03-24 09:14:01
4686000000,전라남도 함평군,53,251025,2026-04-01 00:00:00,500,35.1714706400,126.4040527300,327,58,,GPS,2026-04-01 09:21:01
4686000000,전라남도 함평군,53,251027,2026-03-29 00:00:00,500,35.1643867500,126.4046630900,342,45,,GPS,2026-03-29 09:01:01
4686000000,전라남도 함평군,53,251029,2026-03-27 00:00:00,500,35.1755027800,126.5159454300,80,0,,GPS,2026-04-06 16:37:01
4686000000,전라남도 함평군,53,251037,2026-04-04 00:00:00,500,35.1713867200,126.4040679900,344,0,,GPS,2026-04-04 09:24:01
4686000000,전라남도 함평군,53,251038,2026-03-28 00:00:00,500,35.1648674000,126.4045028700,340,35,,GPS,2026-03-28 09:03:01
4686000000,전라남도 함평군,53,251039,2026-03-24 00:00:00,500,35.1713676500,126.4039917000,332,0,,,2026-03-24 12:31:01
4686000000,전라남도 함평군,53,251040,2026-03-20 00:00:00,500,35.1619567900,126.8755264300,280,23,,,2026-03-20 14:37:02
4686000000,전라남도 함평군,53,251043,2026-03-25 00:00:00,500,35.1713829000,126.4039459200,197,0,,,2026-03-25 12:28:01
4686000000,전라남도 함평군,53,251045,2026-04-02 00:00:00,500,35.1714668300,126.4039611800,325,0,,GPS,2026-04-02 12:21:02
4686000000,전라남도 함평군,53,251046,2026-03-26 00:00:00,500,35.1657371500,126.4039459200,343,25,,,2026-03-26 09:06:01
4686000000,전라남도 함평군,55,251000,2026-03-26 00:00:00,500,35.2754249600,126.5014038100,338,0,,,2026-03-26 10:38:01
4686000000,전라남도 함평군,55,251001,2026-04-04 00:00:00,500,35.1566009500,126.8768920900,2,0,,GPS,2026-04-04 21:39:01
4686000000,전라남도 함평군,55,251007,2026-03-27 00:00:00,500,35.2727508500,126.5029296900,129,29,,GPS,2026-03-27 10:52:01
4686000000,전라남도 함평군,55,251012,2026-03-24 00:00:00,500,35.2738227800,126.5040054300,224,0,,,2026-03-24 10:48:01
4686000000,전라남도 함평군,55,251019,2026-04-01 00:00:00,500,35.1631469700,126.8498992900,291,0,,GPS,2026-04-01 05:29:01
4686000000,전라남도 함평군,55,251021,2026-03-27 00:00:00,500,35.2737922700,126.5040130600,110,0,,GPS,2026-03-27 14:19:01
4686000000,전라남도 함평군,55,251023,2026-04-02 00:00:00,500,35.2640075700,126.5106582600,143,0,,GPS,2026-04-02 10:55:01
4686000000,전라남도 함평군,55,251025,2026-04-05 00:00:00,500,0E-10,0E-10,277,56,,GPS,2026-04-05 14:03:01
4686000000,전라남도 함평군,55,251027,2026-04-04 00:00:00,500,35.2738914500,126.5039520300,35,0,,GPS,2026-04-04 10:39:01
4686000000,전라남도 함평군,55,251029,2026-03-26 00:00:00,500,35.2738418600,126.5037765500,252,32,,,2026-03-26 07:01:05
4686000000,전라남도 함평군,55,251030,2026-03-29 00:00:00,500,35.1616325400,126.8820571900,256,21,,GPS,2026-03-29 15:48:01
4686000000,전라남도 함평군,55,251037,2026-04-03 00:00:00,500,35.2738456700,126.5039367700,119,24,,GPS,2026-04-03 14:17:02
4686000000,전라남도 함평군,55,251038,2026-04-06 00:00:00,500,35.2738151600,126.5040130600,230,15,,GPS,2026-04-06 10:33:01
4686000000,전라남도 함평군,55,251039,2026-04-03 00:00:00,500,35.1813201900,126.6034545900,90,55,,GPS,2026-04-03 11:09:00
4686000000,전라남도 함평군,55,251040,2026-04-06 00:00:00,500,35.2557830800,126.5137939500,340,68,,GPS,2026-04-06 16:37:01
4686000000,전라남도 함평군,55,251043,2026-04-01 00:00:00,500,35.2739639300,126.5044403100,232,0,,GPS,2026-04-01 10:49:03
4686000000,전라남도 함평군,55,251045,2026-04-06 00:00:00,500,35.2732315100,126.5028152500,253,0,,GPS,2026-04-06 14:22:00
4686000000,전라남도 함평군,55,251046,2026-04-05 00:00:00,500,35.2754287700,126.5014267000,340,31,,GPS,2026-04-05 20:15:01
4686000000,전라남도 함평군,57,251000,2026-03-27 00:00:00,500,35.0622825600,126.5237350500,151,23,,GPS,2026-03-27 18:12:01
4686000000,전라남도 함평군,57,251005,2026-04-06 00:00:00,500,35.0622024500,126.5236282300,85,27,,GPS,2026-04-06 10:16:01
4686000000,전라남도 함평군,57,251006,2026-04-04 00:00:00,500,35.0633659400,126.5201187100,181,0,,GPS,2026-04-04 10:53:01
4686000000,전라남도 함평군,57,251007,2026-04-06 00:00:00,500,35.1542244000,126.8767852800,177,42,,GPS,2026-04-06 16:37:01
4686000000,전라남도 함평군,57,251008,2026-04-01 00:00:00,500,35.0622444200,126.5236206100,325,0,,GPS,2026-04-01 10:41:02
4686000000,전라남도 함평군,57,251012,2026-03-25 00:00:00,500,35.0621185300,126.5235824600,165,0,,,2026-03-25 18:44:01
4686000000,전라남도 함평군,57,251019,2026-03-29 00:00:00,500,35.0621109000,126.5237197900,28,0,,GPS,2026-03-29 18:32:01
4686000000,전라남도 함평군,57,251020,2026-03-30 00:00:00,500,35.0621032700,126.5236511200,194,0,,GPS,2026-03-30 15:38:01
4686000000,전라남도 함평군,57,251021,2026-03-30 00:00:00,500,35.0621452300,126.5236816400,141,20,,GPS,2026-03-30 18:45:01
4686000000,전라남도 함평군,57,251023,2026-04-03 00:00:00,500,35.0621223400,126.5236282300,162,15,,GPS,2026-04-03 18:47:00
4686000000,전라남도 함평군,57,251025,2026-03-20 00:00:00,500,35.0620422400,126.5238113400,347,27,,,2026-03-20 18:23:01
4686000000,전라남도 함평군,57,251027,2026-04-05 00:00:00,500,35.0621032700,126.5235748300,141,18,,GPS,2026-04-05 18:51:01
4686000000,전라남도 함평군,57,251029,2026-03-15 00:00:00,500,35.0620193500,126.5239334100,114,0,,,2026-03-15 18:38:01
4686000000,전라남도 함평군,57,251036,2026-04-05 00:00:00,500,35.1440773000,126.8043899500,69,61,,GPS,2026-04-06 16:37:01
4686000000,전라남도 함평군,57,251037,2026-03-24 00:00:00,500,35.1122665400,126.5790329000,4,49,,,2026-03-24 18:02:01
4686000000,전라남도 함평군,57,251039,2026-04-02 00:00:00,500,35.0647964500,126.5216445900,211,4,,GPS,2026-04-02 18:24:02
4686000000,전라남도 함평군,57,251040,2026-03-13 00:00:00,500,35.0622520400,126.5236053500,11,9,,,2026-03-13 18:52:01
4686000000,전라남도 함평군,57,251046,2026-03-14 00:00:00,500,35.0620994600,126.5236434900,157,0,,,2026-03-14 18:47:01
4686000000,전라남도 함평군,59,251000,2026-04-06 00:00:00,500,35.0623016400,126.5235366800,37,64,,GPS,2026-04-06 15:30:01
4686000000,전라남도 함평군,59,251005,2026-04-05 00:00:00,500,35.0649833700,126.5185394300,90,42,,GPS,2026-04-05 20:34:01
4686000000,전라남도 함평군,59,251006,2026-04-04 00:00:00,500,35.0625343300,126.5236053500,169,36,,GPS,2026-04-04 19:09:00
4686000000,전라남도 함평군,59,251007,2026-04-05 00:00:00,500,35.0621566800,126.5237426800,48,52,,GPS,2026-04-05 15:16:01
4686000000,전라남도 함평군,59,251008,2026-04-04 00:00:00,500,35.1434021000,126.4307708700,139,27,,GPS,2026-04-04 20:07:01
4686000000,전라남도 함평군,59,251012,2026-03-28 00:00:00,500,35.0621261600,126.5236740100,151,51,,GPS,2026-03-28 10:31:01
4686000000,전라남도 함평군,59,251019,2026-04-02 00:00:00,500,35.0621109000,126.5233993500,234,47,,GPS,2026-04-02 10:41:01
4686000000,전라남도 함평군,59,251020,2026-03-27 00:00:00,500,35.0624313400,126.5230102500,330,34,,GPS,2026-03-27 19:34:01
4686000000,전라남도 함평군,59,251021,2026-03-22 00:00:00,500,35.1634826700,126.8500289900,356,53,,,2026-03-24 18:02:01
4686000000,전라남도 함평군,59,251023,2026-04-06 00:00:00,500,35.0621490500,126.5235900900,158,57,,GPS,2026-04-06 10:31:00
4686000000,전라남도 함평군,59,251025,2026-04-01 00:00:00,500,35.0623283400,126.5236969000,12,66,,GPS,2026-04-01 15:17:01
4686000000,전라남도 함평군,59,251027,2026-04-01 00:00:00,500,35.0621986400,126.5237350500,155,61,,GPS,2026-04-01 09:08:01
4686000000,전라남도 함평군,59,251029,2026-03-24 00:00:00,500,35.0618667600,126.5213165300,96,60,,,2026-03-24 10:57:01
4686000000,전라남도 함평군,59,251030,2026-04-04 00:00:00,500,35.0622100800,126.5236816400,120,47,,GPS,2026-04-04 10:24:02
4686000000,전라남도 함평군,59,251036,2026-03-20 00:00:00,500,35.1617126500,126.8819961500,251,51,,,2026-03-20 13:12:01
4686000000,전라남도 함평군,59,251037,2026-04-06 00:00:00,500,35.0622673000,126.5234069800,211,30,,GPS,2026-04-06 09:11:01
4686000000,전라남도 함평군,59,251038,2026-04-03 00:00:00,500,35.0623092700,126.5235290500,30,28,,GPS,2026-04-03 09:11:02
4686000000,전라남도 함평군,59,251039,2026-03-29 00:00:00,500,35.0625228900,126.5226211500,158,37,,GPS,2026-03-29 08:49:03
4686000000,전라남도 함평군,59,251040,2026-04-04 00:00:00,500,35.0620918300,126.5235519400,73,46,,GPS,2026-04-04 11:21:03
4686000000,전라남도 함평군,59,251043,2026-04-05 00:00:00,500,35.0621833800,126.5234222400,245,40,,GPS,2026-04-05 10:36:01
4686000000,전라남도 함평군,59,251045,2026-04-05 00:00:00,500,35.0620117200,126.5235137900,220,0,,GPS,2026-04-05 09:05:01
4686000000,전라남도 함평군,59,251046,2026-04-06 00:00:00,500,35.0620956400,126.5235672000,169,61,,GPS,2026-04-06 11:14:01
4686000000,전라남도 함평군,60,251000,2026-04-02 00:00:00,500,35.0621528600,126.5236969000,170,45,,GPS,2026-04-02 14:55:01
4686000000,전라남도 함평군,60,251005,2026-04-01 00:00:00,500,35.0621185300,126.5235443100,27,58,,GPS,2026-04-01 07:57:01
4686000000,전라남도 함평군,60,251006,2026-04-05 00:00:00,500,35.0621528600,126.5237121600,140,38,,GPS,2026-04-05 07:57:01
4686000000,전라남도 함평군,60,251007,2026-04-04 00:00:00,500,35.0621719400,126.5234680200,268,58,,GPS,2026-04-04 15:21:01
4686000000,전라남도 함평군,60,251008,2026-04-06 00:00:00,500,35.0622024500,126.5237731900,163,56,,GPS,2026-04-06 08:09:01
4686000000,전라남도 함평군,60,251012,2026-03-18 00:00:00,500,35.0621376000,126.5234451300,246,51,,,2026-03-18 16:47:01
4686000000,전라남도 함평군,60,251019,2026-03-15 00:00:00,500,35.0615768400,126.5237655600,54,42,,,2026-03-15 14:59:01
4686000000,전라남도 함평군,60,251020,2026-03-28 00:00:00,500,35.0621910100,126.5238723800,147,24,,GPS,2026-03-28 09:53:01
4686000000,전라남도 함평군,60,251023,2026-03-27 00:00:00,500,35.0621604900,126.5235900900,164,53,,GPS,2026-03-27 16:46:01
4686000000,전라남도 함평군,60,251025,2026-04-02 00:00:00,500,35.0625991800,126.5237197900,340,42,,GPS,2026-04-02 16:41:01
4686000000,전라남도 함평군,60,251027,2026-03-26 00:00:00,500,35.1055641200,126.4534835800,298,56,,,2026-03-26 13:59:02
4686000000,전라남도 함평군,60,251028,2026-02-04 00:00:00,500,35.0621757500,126.5237808200,93,18,,GPS,2026-04-06 16:37:01
4686000000,전라남도 함평군,60,251029,2026-03-17 00:00:00,500,35.0617446900,126.5237808200,191,43,,,2026-03-17 14:56:01
4686000000,전라남도 함평군,60,251038,2026-03-31 00:00:00,500,35.1425705000,126.4268341100,21,30,,GPS,2026-03-31 15:33:00
4686000000,전라남도 함평군,60,251039,2026-03-23 00:00:00,500,35.0621223400,126.5237808200,204,0,,,2026-03-23 15:01:01
4686000000,전라남도 함평군,60,251040,2026-04-05 00:00:00,500,35.0634994500,126.5222320600,152,44,,GPS,2026-04-05 16:19:01
4686000000,전라남도 함평군,60,251043,2026-03-24 00:00:00,500,35.0623893700,126.5236663800,112,54,,,2026-03-24 15:13:01
4686000000,전라남도 함평군,60,251045,2026-03-30 00:00:00,500,35.0622177100,126.5237426800,45,30,,GPS,2026-03-30 15:14:01
4686000000,전라남도 함평군,60,251046,2026-04-04 00:00:00,500,35.0620422400,126.5233078000,310,45,,GPS,2026-04-04 16:51:03
4686000000,전라남도 함평군,62,251000,2026-03-27 00:00:00,500,35.0633430500,126.5223083500,315,47,,GPS,2026-03-27 10:02:02
4686000000,전라남도 함평군,62,251005,2026-04-06 00:00:00,500,35.0922393800,126.4650039700,340,43,,GPS,2026-04-06 16:37:01
4686000000,전라남도 함평군,62,251006,2026-04-04 00:00:00,500,35.0622787500,126.5235443100,98,41,,GPS,2026-04-04 17:42:01
4686000000,전라남도 함평군,62,251007,2026-04-06 00:00:00,500,35.0620079000,126.5235900900,158,47,,GPS,2026-04-06 09:57:00
4686000000,전라남도 함평군,62,251008,2026-04-01 00:00:00,500,35.1430778500,126.4276275600,77,17,,GPS,2026-04-01 16:52:01
4686000000,전라남도 함평군,62,251012,2026-03-25 00:00:00,500,35.0621337900,126.5237045300,166,55,,,2026-03-25 09:57:01
4686000000,전라남도 함평군,62,251019,2026-03-29 00:00:00,500,35.0619239800,126.5232086200,20,0,,GPS,2026-03-29 09:55:02
4686000000,전라남도 함평군,62,251020,2026-03-27 00:00:00,500,35.0622329700,126.5237350500,111,63,,GPS,2026-03-27 17:38:01
4686000000,전라남도 함평군,62,251021,2026-03-30 00:00:00,500,35.1616478000,126.8820877100,248,63,,GPS,2026-03-30 11:38:01
4686000000,전라남도 함평군,62,251023,2026-04-03 00:00:00,500,35.0634422300,126.5222244300,147,60,,GPS,2026-04-03 09:53:04
4686000000,전라남도 함평군,62,251025,2026-03-20 00:00:00,500,35.0622139000,126.5234680200,228,76,,,2026-03-20 10:00:02
4686000000,전라남도 함평군,62,251027,2026-04-05 00:00:00,500,35.0620956400,126.5235290500,158,62,,GPS,2026-04-05 09:51:02
4686000000,전라남도 함평군,62,251029,2026-03-15 00:00:00,500,0E-10,0E-10,154,3,,,2026-03-15 11:23:01
4686000000,전라남도 함평군,62,251037,2026-03-24 00:00:00,500,35.0623092700,126.5233078000,167,69,,,2026-03-24 09:54:01
4686000000,전라남도 함평군,62,251038,2026-03-17 00:00:00,500,35.1425323500,126.4268188500,21,31,,,2026-03-17 09:17:01
4686000000,전라남도 함평군,62,251039,2026-04-02 00:00:00,500,35.0643539400,126.5213241600,45,54,,GPS,2026-04-02 09:54:01
4686000000,전라남도 함평군,62,251046,2026-03-14 00:00:00,500,35.0621528600,126.5234909100,285,63,,,2026-03-14 09:51:01
4686000000,전라남도 함평군,63,251000,2026-04-06 00:00:00,500,35.0620765700,126.5234832800,212,51,,GPS,2026-04-06 16:31:01
4686000000,전라남도 함평군,63,251001,2026-04-02 00:00:00,500,35.0622215300,126.5235748300,221,39,,GPS,2026-04-02 19:38:03
4686000000,전라남도 함평군,63,251005,2026-04-05 00:00:00,500,35.0636291500,126.5210876500,267,48,,GPS,2026-04-05 18:33:01
4686000000,전라남도 함평군,63,251006,2026-04-03 00:00:00,500,35.0620536800,126.5238266000,172,0,,GPS,2026-04-03 19:08:01
4686000000,전라남도 함평군,63,251007,2026-04-05 00:00:00,500,35.1618118300,126.8817215000,230,45,,GPS,2026-04-05 17:57:01
4686000000,전라남도 함평군,63,251008,2026-04-04 00:00:00,500,35.0622482300,126.5234985400,93,31,,GPS,2026-04-04 18:14:01
4686000000,전라남도 함평군,63,251012,2026-03-31 00:00:00,500,35.0621337900,126.5237350500,155,35,,GPS,2026-03-31 19:32:00
4686000000,전라남도 함평군,63,251019,2026-04-03 00:00:00,500,35.0621986400,126.5238876300,35,42,,GPS,2026-04-03 19:08:01
4686000000,전라남도 함평군,63,251021,2026-04-06 00:00:00,500,35.0638313300,126.5215835600,157,53,,GPS,2026-04-06 09:54:00
4686000000,전라남도 함평군,63,251023,2026-04-05 00:00:00,500,35.0622901900,126.5235824600,0,58,,GPS,2026-04-05 09:12:01
4686000000,전라남도 함평군,63,251025,2026-04-02 00:00:00,500,35.0620079000,126.5229415900,226,32,,GPS,2026-04-02 14:50:23
4686000000,전라남도 함평군,63,251027,2026-03-29 00:00:00,500,35.0621566800,126.5236511200,170,53,,GPS,2026-03-29 16:28:01
4686000000,전라남도 함평군,63,251029,2026-03-20 00:00:00,500,35.0620422400,126.5236969000,265,30,,,2026-03-20 19:36:04
4686000000,전라남도 함평군,63,251030,2026-04-03 00:00:00,500,35.0623817400,126.5235595700,133,39,,GPS,2026-04-03 09:03:02
4686000000,전라남도 함평군,63,251036,2026-03-16 00:00:00,500,35.0621604900,126.5237274200,175,61,,,2026-03-16 18:14:01
4686000000,전라남도 함평군,63,251037,2026-04-04 00:00:00,500,35.0622711200,126.5235214200,166,66,,GPS,2026-04-04 16:14:01
4686000000,전라남도 함평군,63,251038,2026-03-31 00:00:00,500,35.0220527600,126.4096603400,259,0,,GPS,2026-03-31 14:19:01
4686000000,전라남도 함평군,63,251039,2026-04-06 00:00:00,500,35.0621681200,126.5238037100,178,37,,GPS,2026-04-06 12:54:01
4686000000,전라남도 함평군,63,251040,2026-04-05 00:00:00,500,35.0622139000,126.5234985400,75,47,,GPS,2026-04-05 15:02:01
4686000000,전라남도 함평군,63,251043,2026-04-04 00:00:00,500,35.0621109000,126.5235748300,199,40,,GPS,2026-04-04 09:18:02
4686000000,전라남도 함평군,63,251045,2026-03-28 00:00:00,500,35.0620956400,126.5236663800,20,24,,GPS,2026-03-28 19:35:01
4686000000,전라남도 함평군,63,251046,2026-04-04 00:00:00,500,35.0622100800,126.5233688400,268,42,,GPS,2026-04-04 14:46:01
4686000000,전라남도 함평군,66,251000,2026-04-03 00:00:00,500,35.0638160700,126.5218887300,141,29,,GPS,2026-04-03 19:32:01
4686000000,전라남도 함평군,66,251005,2026-04-05 00:00:00,500,35.0622215300,126.5235900900,156,0,,GPS,2026-04-05 16:15:01
4686000000,전라남도 함평군,66,251006,2026-04-05 00:00:00,500,35.0579948400,126.5260467500,118,43,,GPS,2026-04-06 16:37:01
4686000000,전라남도 함평군,66,251007,2026-04-04 00:00:00,500,35.0621452300,126.5234985400,264,0,,GPS,2026-04-04 19:12:01
4686000000,전라남도 함평군,66,251008,2026-04-04 00:00:00,500,35.0621337900,126.5236892700,165,17,,GPS,2026-04-04 16:17:01
4686000000,전라남도 함평군,66,251012,2026-03-30 00:00:00,500,35.0621490500,126.5234375000,0,18,,GPS,2026-03-30 11:46:02
4686000000,전라남도 함평군,66,251019,2026-04-05 00:00:00,500,35.0621604900,126.5237350500,326,0,,GPS,2026-04-05 19:43:00
4686000000,전라남도 함평군,66,251020,2026-04-04 00:00:00,500,35.1543006900,126.7414627100,93,0,,GPS,2026-04-04 10:48:01
4686000000,전라남도 함평군,66,251021,2026-04-06 00:00:00,500,35.0621299700,126.5236511200,198,0,,GPS,2026-04-06 08:04:01
4686000000,전라남도 함평군,66,251023,2026-04-06 00:00:00,500,35.0621376000,126.5236358600,156,24,,GPS,2026-04-06 08:18:01
4686000000,전라남도 함평군,66,251025,2026-04-02 00:00:00,500,35.0618515000,126.5232925400,102,0,,GPS,2026-04-02 20:30:04
4686000000,전라남도 함평군,66,251027,2026-04-04 00:00:00,500,35.0621337900,126.5234527600,126,0,,GPS,2026-04-04 15:10:02
4686000000,전라남도 함평군,66,251029,2026-03-25 00:00:00,500,35.0578994800,126.5161666900,221,27,,,2026-03-25 13:36:01
4686000000,전라남도 함평군,66,251030,2026-04-06 00:00:00,500,35.0623359700,126.5232849100,251,29,,GPS,2026-04-06 11:53:00
4686000000,전라남도 함평군,66,251036,2026-03-16 00:00:00,500,35.0620155300,126.5239715600,36,0,,,2026-03-16 16:19:01
4686000000,전라남도 함평군,66,251037,2026-04-06 00:00:00,500,35.0646362300,126.5213089000,141,24,,GPS,2026-04-06 13:12:01
4686000000,전라남도 함평군,66,251038,2026-04-06 00:00:00,500,35.0684127800,126.5326690700,264,29,,GPS,2026-04-06 14:35:01
4686000000,전라남도 함평군,66,251039,2026-04-05 00:00:00,500,35.0620536800,126.5236740100,152,0,,GPS,2026-04-05 11:44:01
4686000000,전라남도 함평군,66,251040,2026-04-05 00:00:00,500,35.0622100800,126.5237121600,146,0,,GPS,2026-04-05 20:04:01
4686000000,전라남도 함평군,66,251043,2026-04-05 00:00:00,500,35.0621147200,126.5235214200,255,0,,GPS,2026-04-05 08:19:01
4686000000,전라남도 함평군,66,251045,2026-04-05 00:00:00,500,35.0624008200,126.5236587500,171,0,,GPS,2026-04-05 13:31:01
4686000000,전라남도 함평군,66,251046,2026-04-06 00:00:00,500,35.0979461700,126.5910491900,253,59,,GPS,2026-04-06 16:37:01
4686000000,전라남도 함평군,67,251000,2026-03-31 00:00:00,500,35.1619606000,126.8759613000,105,6,,GPS,2026-03-31 09:41:01
4686000000,전라남도 함평군,67,251007,2026-04-01 00:00:00,500,35.1617050200,126.8808364900,273,0,,GPS,2026-04-01 10:11:01
4686000000,전라남도 함평군,67,251012,2026-03-30 00:00:00,500,35.1615333600,126.8830184900,274,0,,GPS,2026-03-30 10:04:01
4686000000,전라남도 함평군,67,251019,2026-03-25 00:00:00,500,0E-10,0E-10,127,47,,,2026-03-25 19:30:02
4686000000,전라남도 함평군,67,251020,2026-04-06 00:00:00,500,35.1634712200,126.8500595100,244,0,,GPS,2026-04-06 16:37:01
4686000000,전라남도 함평군,67,251021,2026-03-25 00:00:00,500,35.1616363500,126.8776092500,273,0,,,2026-03-25 10:11:01
4686000000,전라남도 함평군,67,251023,2026-04-03 00:00:00,500,35.1617012000,126.8817901600,275,37,,GPS,2026-04-03 06:04:05
4686000000,전라남도 함평군,67,251025,2026-04-05 00:00:00,500,0E-10,0E-10,68,56,,GPS,2026-04-05 12:04:01
4686000000,전라남도 함평군,67,251027,2026-04-04 00:00:00,500,35.1513710000,126.8672561600,85,57,,GPS,2026-04-04 19:38:01
4686000000,전라남도 함평군,67,251029,2026-03-26 00:00:00,500,35.2352905300,126.5308456400,289,35,,,2026-03-26 13:59:02
4686000000,전라남도 함평군,67,251030,2026-04-06 00:00:00,500,35.1470832800,126.8492660500,252,0,,GPS,2026-04-06 10:23:01
4686000000,전라남도 함평군,67,251037,2026-04-03 00:00:00,500,35.2759170500,126.5013198900,340,24,,GPS,2026-04-03 14:15:02
4686000000,전라남도 함평군,67,251038,2026-04-06 00:00:00,500,35.1639976500,126.8838653600,5,0,,GPS,2026-04-06 16:37:01
4686000000,전라남도 함평군,67,251039,2026-04-05 00:00:00,500,35.1619339000,126.8775787400,279,0,,GPS,2026-04-05 09:33:03
4686000000,전라남도 함평군,67,251043,2026-04-02 00:00:00,500,35.1632804900,126.8501281700,0,27,,GPS,2026-04-02 06:03:02
4686000000,전라남도 함평군,67,251045,2026-04-06 00:00:00,500,35.1617317200,126.8816070600,353,1,,GPS,2026-04-06 12:45:01
4686000000,전라남도 함평군,67,251046,2026-04-01 00:00:00,500,35.1533851600,126.8769149800,4,29,,GPS,2026-04-01 11:46:01
4686000000,전라남도 함평군,68,251000,2026-03-18 00:00:00,500,35.1585388200,126.8968505900,131,0,,,2026-03-18 14:27:01
